;ID;texto_tweet_original;valoracion_corpus;Texto_tweet;valoracion_calculada
1235;3655;En 8 minutos Messi resolvió el encuentro.  HASHTAG 3-0 HASHTAG  HASHTAG https://t.co/wdAiAZM7YG;1.0;En 8 minutos Messi resolvió el encuentro  30;0.0
1236;3661;Lo mejor que le podemos regalar a nuestros hijos son libros, así aumentamos su vocabulario e imaginación... HASHTAG;1.0;Lo mejor que le podemos regalar a nuestros hijos son libros  así aumentamos su vocabulario e imaginación ;1.0
1237;3662;USER Esta imagen me resultó fantástica HASHTAG https://t.co/ThyILQyQWe;1.0;Esta imagen me resultó fantástica;0.0
1238;3663;No toca mas que ver la HASHTAG la chaaaaampions 😜 HASHTAG porque por su culpa no me pude ir al feriado 😱😱;-1.0;No toca mas que ver la la chaaaaampions porque por su culpa no me pude ir al feriado;0.0
1239;3664;HASHTAG y para mi HASHTAG ¡magnifica combinación! https://t.co/VYMzajxG5E;1.0;y para mi magnifica combinación;0.0
1240;3668;Este HASHTAG 📘 me lo regaló mi papá cuando yo tenía 12 años. Y para mí su contenido es un relato y su significado es la vida misma.  HASHTAG HASHTAG  HASHTAG HASHTAG https://t.co/2b99AFqt3J;1.0;Este me lo regaló mi papá cuando yo tenía 12 años  Y para mí su contenido es un relato y su significado es la vida misma ;1.0
1241;3672;Siempre es un buen día para celebrar el amor por los libros. Feliz 📖'Día Mundial del Libro'📖 para usted que comprende lo que es vivir otras vidas y recorrer otros mundos, para usted que goza esa relación mágica entre los libros y el saber. HASHTAG HASHTAG;1.0;Siempre es un buen día para celebrar el amor por los libros  Feliz  Día Mundial del Libro  para usted que comprende lo que es vivir otras vidas y recorrer otros mundos  para usted que goza esa relación mágica entre los libros y el saber ;1.0
1242;3676;Lo que más me alegra de estas elecciones es la hostia que se ha llevado el PP y que el sin estudios haya quedado como lo que es, un gilipollas profundo. HASHTAG HASHTAG  HASHTAG;1.0;Lo que más me alegra de estas elecciones es la hostia que se ha llevado el PP y que el sin estudios haya quedado como lo que es  un gilipollas profundo ;1.0
1243;3679;Ya se prepararon mentalmente para ver hoy a sus personajes favoritos morir? 😣 HASHTAG HASHTAG HASHTAG HASHTAG;-1.0;Ya se prepararon mentalmente para ver hoy a sus personajes favoritos morir ;-1.0
1244;3681;Desde el Dpto. de Lengua y Literatura lanzamos el I Concurso de Relatos “¿Qué es un libro para ti?” y los resultados han sido asombrosos. En el enlace puedes leerlos y ver los premiados. ¡Enhorabuena a todos! HASHTAG HASHTAG HASHTAG https://t.co/jlgSuFtva2;1.0;Desde el Dpto  de Lengua y Literatura lanzamos el I Concurso de Relatos Qué es un libro para ti  y los resultados han sido asombrosos  En el enlace puedes leerlos y ver los premiados  Enhorabuena a todos;1.0
1245;3682;Hoy en el HASHTAG hago homenaje a uno de los libros que más me gustó en el mundo HASHTAG de HASHTAG 📚 . Vos tenes un libro favorito. Cuál me… https://t.co/8vZ6dIMjGD;1.0;Hoy en el hago homenaje a uno de los libros que más me gustó en el mundo de  Vos tenes un libro favorito  Cuál me;1.0
1246;3684;Unimos a Francia en su tristeza... Estamos con vosotros, sentimos mucho la perdida y solo deseamos una reconstrucción rápida de la preciosa HASHTAG https://t.co/Qz9dOfWonm;-1.0;Unimos a Francia en su tristeza  Estamos con vosotros  sentimos mucho la perdida y solo deseamos una reconstrucción rápida de la preciosa;-1.0
1247;3689;Celebra el triunfo de HASHTAG HASHTAG y el HASHTAG en esta HASHTAG con mi tema musical HASHTAG ⚽️🇪🇸 https://t.co/8Xjq4ylS8z;1.0;Celebra el triunfo de y el en esta con mi tema musical;1.0
1248;3692;🔵🔴Gracias Equipo🔵🔴 Visca el Barça 26 🏆🇪🇸 HASHTAG HASHTAG HASHTAG  HASHTAG https://t.co/Yk3tyUzEOG;1.0;Gracias Equipo Visca el Barça 26;0.0
1249;3694;No sé si pensáis cómo yo... pero HASHTAG HASHTAG ha sido la puta caña, pero me da a mi que para la próxima batalla, no quedarán tantos héroes ni heroínas... USER nos tiene preparado algo muuu gordo (y cruel) HASHTAG;1.0;No sé si pensáis cómo yo  pero ha sido la puta caña  pero me da a mi que para la próxima batalla  no quedarán tantos héroes ni heroínas  nos tiene preparado algo muuu gordo  y cruel ;-1.0
1250;3699;Disfrutando de USER con USER y USER de una noche electoral apasionante HASHTAG HASHTAG https://t.co/FzQdkJymob;1.0;Disfrutando de con y de una noche electoral apasionante;1.0
1251;3702;HASHTAG 📚📖📉 De acuerdo con los resultados del Módulo de Lectura (MOLEC) de 2019, hay una disminución de la población lectora de libros en México, pues ha pasado de 50.2% en 2015, a 45.9% en 2016, 45.3% en 2017, 45.1% en 2018 y 42. 2% este año https://t.co/qpoicNYMbb;-1.0;De acuerdo con los resultados del Módulo de Lectura  MOLEC  de 2019  hay una disminución de la población lectora de libros en México  pues ha pasado de 50  2 en 2015  a 45  9 en 2016  45  3 en 2017  45  1 en 2018 y 42  2 este año;0.0
1252;3703;Gracias HASHTAG HASHTAG un nuevo título para USER  el puto amo del fútbol mundial. https://t.co/96Yq4aKjT0;1.0;Gracias un nuevo título para el puto amo del fútbol mundial ;0.0
1253;3710;Para alcanzar lo imposible, uno debe intentar lo absurdo. HASHTAG  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/0kVBpcUNSZ;1.0;Para alcanzar lo imposible  uno debe intentar lo absurdo ;0.0
1254;3714;Pero cómo es posible que digáis que HASHTAG es una basura por favor. Este último capítulo es para introducirlo en el Bran de los dispositivos de almacenamiento y salvaguardarlo con diecisiete dragones. No he disfrutado tanto con un episodio en mi vida. HASHTAG HASHTAG;1.0;Pero cómo es posible que digáis que es una basura por favor  Este último capítulo es para introducirlo en el Bran de los dispositivos de almacenamiento y salvaguardarlo con diecisiete dragones  No he disfrutado tanto con un episodio en mi vida ;1.0
1255;3716;Frenético! HASHTAG me enloqueces! Dos goles y el estadio catalán alucina.  HASHTAG 3 - HASHTAG 0 USER  USER  HASHTAG;1.0;Frenético me enloqueces Dos goles y el estadio catalán alucina  3 0;1.0
1256;3721;Obvio, también recomiendo libros sobre ColoColo. El mejor es Por empuje y coraje, pero no se encuentra en librerías :(  HASHTAG;-1.0;Obvio  también recomiendo libros sobre ColoColo  El mejor es Por empuje y coraje  pero no se encuentra en librerías  ;1.0
1257;3722;CAMPEONES DE ESPAÑA!!!  Con gol de Messi, USER derrota 1-0 al USER para coronarse en HASHTAG   📽️ Vía: USER https://t.co/5yC1VFEIf8;1.0;CAMPEONES DE ESPAÑA Con gol de Messi  derrota 10 al para coronarse en Vía ;-1.0
1258;3726;Como atacó la pelota, mérito absoluto del delantero HASHTAG;1.0;Como atacó la pelota  mérito absoluto del delantero;0.0
1259;3728;Los milagros son las confirmaciones cotidianas de que nuestras plegarias no caen en saco roto. Como creyente, después de las lágrimas de hoy por HASHTAG termino con una sonrisa al ver como a pesar de que todo se derrumbó alrededor del altar, la cruz de Cristo quedó intacta. https://t.co/UcJBCrVfYB;-1.0;Los milagros son las confirmaciones cotidianas de que nuestras plegarias no caen en saco roto  Como creyente  después de las lágrimas de hoy por termino con una sonrisa al ver como a pesar de que todo se derrumbó alrededor del altar  la cruz de Cristo quedó intacta ;-1.0
1260;3729;HASHTAG La mejor película de superheroes que he visto en mi puta vida, y se acaba. HASHTAG diría la serie que he visto con mayor hype de mi vida, y se acaba. En esta época de Abril y Mayo se me acaban los caramelos.;1.0;La mejor película de superheroes que he visto en mi puta vida  y se acaba  diría la serie que he visto con mayor hype de mi vida  y se acaba  En esta época de Abril y Mayo se me acaban los caramelos ;0.0
1261;3730;HASHTAG HASHTAG única excepcional quede en Shock  cuando la Vi aparecer  para acabar con el rey de la noche Épico sencillamente épico este 3 episodio de GOT HASHTAG;1.0;única excepcional quede en Shock cuando la Vi aparecer para acabar con el rey de la noche Épico sencillamente épico este 3 episodio de GOT;-1.0
1262;3732;Messi el de los goles imposibles en Europa por que acá ya lo conocen muy bien    HASHTAG;1.0;Messi el de los goles imposibles en Europa por que acá ya lo conocen muy bien;0.0
1263;3735;Trifachito te vas a quedar con las ganas parece ups HASHTAG;1.0;Trifachito te vas a quedar con las ganas parece ups;1.0
1264;3738;No he sufrido más porque no se puede, pero Arya te amo. HASHTAG https://t.co/dhSJ9AnyrH;1.0;No he sufrido más porque no se puede  pero Arya te amo ;-1.0
1265;3740;Golpe brutal del Barça buscando esa final, estupendo resultado pero aún falta la vuelta, 0 confiarse. ¡Vamos!, ¡VAMOS BARÇA! 💙❤ HASHTAG;1.0;Golpe brutal del Barça buscando esa final  estupendo resultado pero aún falta la vuelta  0 confiarse  Vamos  VAMOS BARÇA;-1.0
1266;3742;Mi maridisimo USER  me ha hecho el mejor regalo del HASHTAG Tenía muchísimas ganas de leer a USER 👏👏 https://t.co/Mfu6ErBagV;1.0;Mi maridisimo me ha hecho el mejor regalo del Tenía muchísimas ganas de leer a;1.0
1267;3752;Messi es el puto amo HASHTAG;1.0;Messi es el puto amo;0.0
1268;3755;Debemos entender que Venezuela está en una situación donde ya no hay buenas soluciones.   Es triste la derrama de sangre actual.  La revolución es dolorosa y  pasada la última década, que ultimadamente condujo a este día, hay pocas opciones. Y todas son dolorosas HASHTAG;-1.0;Debemos entender que Venezuela está en una situación donde ya no hay buenas soluciones  Es triste la derrama de sangre actual  La revolución es dolorosa y pasada la última década  que ultimadamente condujo a este día  hay pocas opciones  Y todas son dolorosas;-1.0
1269;3756;La gente ha hablado ❤️💜  De verdad, muchas gracias a todos los que hoy fueron a votar y consiguieron vencer a la ultraderecha. Muy orgulloso HASHTAG;1.0;La gente ha hablado De verdad  muchas gracias a todos los que hoy fueron a votar y consiguieron vencer a la ultraderecha  Muy orgulloso;1.0
1270;3759;Una vez más se demuestra que Messi es el mejor jugador del mundo. Messi y USER  gracias por tantas alegrías!!!! HASHTAG;1.0;Una vez más se demuestra que Messi es el mejor jugador del mundo  Messi y gracias por tantas alegrías;1.0
1271;3766;Que mejor que celebrar el HASHTAG con imágenes cómo está de nuestra Bebeteca, de usuarios que de forma espontánea, acuden a pasar un buen rato con los libros y con los pequeños y eligen las lecturas del momento.  Queremos que el día del libro sean todos los días.;1.0;Que mejor que celebrar el con imágenes cómo está de nuestra Bebeteca  de usuarios que de forma espontánea  acuden a pasar un buen rato con los libros y con los pequeños y eligen las lecturas del momento  Queremos que el día del libro sean todos los días ;1.0
1272;3767;Voy a actualizar HASHTAG HASHTAG y estoy emocionada por ver los cambios, será coincidencia que sea hoy HASHTAG? 🤔 USER ya sabremos por qué página vamos 😂😂 https://t.co/PuBbyfDJEV;1.0;Voy a actualizar y estoy emocionada por ver los cambios  será coincidencia que sea hoy  ya sabremos por qué página vamos;1.0
1273;3770;A menos de 24 para el 8x03 de HASHTAG solo puedo decir una cosa:  AHORA SÍ QUE SI, HASHTAG  HASHTAG HASHTAG  HASHTAG https://t.co/Pxaq0XFoRY;1.0;A menos de 24 para el 8x03 de solo puedo decir una cosa  AHORA SÍ QUE SI ;-1.0
1274;3771;¡Que Pablo Casado no quiere dar declaraciones tras el pésimo resultado en las elecciones del PP! HASHTAG HASHTAG https://t.co/YFzxd318ET;1.0;Que Pablo Casado no quiere dar declaraciones tras el pésimo resultado en las elecciones del PP;-1.0
1275;3774;Desconsolada me siento HASHTAG Todo mi apoyo!;-1.0;Desconsolada me siento Todo mi apoyo;-1.0
1276;3777;Mi energía positiva para que HASHTAG sea libre y reine la Paz.;1.0;Mi energía positiva para que sea libre y reine la Paz ;0.0
1277;3779;Me encanta ver Génova así!!!!! Vacío, por fin se les está dando un escarmiento!!!! No más robos!!!!! HASHTAG HASHTAG;1.0;Me encanta ver Génova así Vacío  por fin se les está dando un escarmiento No más robos;-1.0
1278;3783;Qué mejor regalo en el HASHTAG !!!  Muchas gracias Big Sur Chile y felicidades a los otros dos ganadores !!!   Yuuuuhuuuu 💃🏽💃🏽💃🏽💃🏽💃🏽 https://t.co/GYrg5IPyHo;1.0;Qué mejor regalo en el Muchas gracias Big Sur Chile y felicidades a los otros dos ganadores Yuuuuhuuuu;1.0
1279;3787;Todo un ejemplo contra el HASHTAG  HASHTAG  USER  Desde ahora, me confieso un ferviente admirador de esta chica 😍 https://t.co/QP7z6XVPbt;1.0;Todo un ejemplo contra el Desde ahora  me confieso un ferviente admirador de esta chica;1.0
1280;3790;USER Orgullosa muy orgullosa, HASHTAG LA TUMBA DE FASCISMO!!!! https://t.co/YiR3KqYcbU;1.0;Orgullosa muy orgullosa  LA TUMBA DE FASCISMO;-1.0
1281;3795;Buenos días amigos!!!! 🌞☕️🌞☕️🌞☕️🌞☕️🌞  Hoy se juega la ida de la otra semifinal de la UEFA HASHTAG. https://t.co/qRhUc8W1tY;1.0;Buenos días amigos Hoy se juega la ida de la otra semifinal de la UEFA ;1.0
1282;3797;Una autentica pena y tragedia el incendio de HASHTAG...una puta pena.;-1.0;Una autentica pena y tragedia el incendio de  una puta pena ;-1.0
1283;3798;Pena infinita por el fuego de Notre Dame, símbolo de la Humanidad. La pequeña isla Cité le llora. HASHTAG HASHTAG HASHTAG https://t.co/XFQAJIE6a0;-1.0;Pena infinita por el fuego de Notre Dame  símbolo de la Humanidad  La pequeña isla Cité le llora ;-1.0
1284;3799;Ama, vive, sueña y ¡lee!  USER  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/2cAD3EdOei;1.0;Ama  vive  sueña y lee;1.0
1285;3800;Lo que más me gusta del capítulo nuevo de juego de tronos es que no deja a nadie indiferente... O te encanta o lo odias, por lo que estoy viendo. HASHTAG;1.0;Lo que más me gusta del capítulo nuevo de juego de tronos es que no deja a nadie indiferente  O te encanta o lo odias  por lo que estoy viendo ;0.0
1286;3803;Quiero ver mil veces mas el capítulo de HASHTAG  HASHTAG  HASHTAG te ❤️;1.0;Quiero ver mil veces mas el capítulo de te;0.0
1287;3805;Apenas hace 3 meses rezaba en la Capilla de la Virgen de Guadalupe en HASHTAG de HASHTAG.  Hay pérdidas irreparables y esta es una de las más grandes que he visto.  Encomendémonos a Ella para que nos cuide, guíe y proteja a pesar de las tristezas y penas.  Instagram 📸 aregil https://t.co/SIUT7DeGli;-1.0;Apenas hace 3 meses rezaba en la Capilla de la Virgen de Guadalupe en de  Hay pérdidas irreparables y esta es una de las más grandes que he visto  Encomendémonos a Ella para que nos cuide  guíe y proteja a pesar de las tristezas y penas  Instagram aregil;-1.0
1288;3806;El mejor placer de la vida! Incluso mejor que ver series de Netflix. Leer. 📚 Feliz Día HASHTAG;1.0;El mejor placer de la vida Incluso mejor que ver series de Netflix  Leer  Feliz Día;1.0
1289;3812;Feliz y orgullosa de saber que no somos un país de fascistas ni extrema derecha. Siempre adelante. HASHTAG;1.0;Feliz y orgullosa de saber que no somos un país de fascistas ni extrema derecha  Siempre adelante ;1.0
1290;3813;En un libro te sumerges en mundos fantásticos, que te llenan de muchos conocimientos increíbles, te hacen conocer personajes y ambientes impactantes. Miles de géneros, miles de historias que valen oro, miles de sentimientos, un libro es un fiel compañero.   HASHTAG;1.0;En un libro te sumerges en mundos fantásticos  que te llenan de muchos conocimientos increíbles  te hacen conocer personajes y ambientes impactantes  Miles de géneros  miles de historias que valen oro  miles de sentimientos  un libro es un fiel compañero ;1.0
1291;3814;Hoy juega el más grande, hoy es día de USER y del USER   Hoy se juega futbol espacial cuando el 10 pisa las canchas.  Hoy se piensa en el gran capitán blanco USER y su pronta recuperación.  Hoy hay Champions!  HASHTAG  HASHTAG https://t.co/T0RmlWpkmz;1.0;Hoy juega el más grande  hoy es día de y del Hoy se juega futbol espacial cuando el 10 pisa las canchas  Hoy se piensa en el gran capitán blanco y su pronta recuperación  Hoy hay Champions;1.0
